transcriptID	geneID
Niben101Scf02632g00020.1	Niben101Scf02632g00020
Niben101Scf02632g00018.1	Niben101Scf02632g00018
Niben101Scf02632g00025.1	Niben101Scf02632g00025
Niben101Scf02632g01006.1	Niben101Scf02632g01006
Niben101Scf02632g01001.1	Niben101Scf02632g01001
Niben101Scf02632g03006.1	Niben101Scf02632g03006
Niben101Scf02632g03012.1	Niben101Scf02632g03012
Niben101Scf02632g03007.1	Niben101Scf02632g03007
Niben101Scf02632g04001.1	Niben101Scf02632g04001
Niben101Scf02632g04010.1	Niben101Scf02632g04010
Niben101Scf02632g05001.1	Niben101Scf02632g05001
Niben101Scf02632g06008.1	Niben101Scf02632g06008
Niben101Scf02632g06007.1	Niben101Scf02632g06007
Niben101Scf02632g06006.1	Niben101Scf02632g06006
Niben101Scf02632g06005.1	Niben101Scf02632g06005
Niben101Scf02632g07001.1	Niben101Scf02632g07001
Niben101Scf07766g00018.1	Niben101Scf07766g00018
Niben101Scf07766g00007.1	Niben101Scf07766g00007
Niben101Scf07766g00012.1	Niben101Scf07766g00012
Niben101Scf07766g00016.1	Niben101Scf07766g00016
Niben101Scf04496g00009.1	Niben101Scf04496g00009
Niben101Scf04496g00016.1	Niben101Scf04496g00016
Niben101Scf04496g00015.1	Niben101Scf04496g00015
Niben101Scf11123g00021.1	Niben101Scf11123g00021
Niben101Scf11123g00023.1	Niben101Scf11123g00023
Niben101Scf11123g00030.1	Niben101Scf11123g00030
Niben101Scf11123g00024.1	Niben101Scf11123g00024
Niben101Scf11123g00026.1	Niben101Scf11123g00026
Niben101Scf04447g01001.1	Niben101Scf04447g01001
Niben101Scf04447g01004.1	Niben101Scf04447g01004
Niben101Scf00188g00003.1	Niben101Scf00188g00003
Niben101Scf00188g00008.1	Niben101Scf00188g00008
Niben101Scf00188g01001.1	Niben101Scf00188g01001
Niben101Scf00188g02003.1	Niben101Scf00188g02003
Niben101Scf00188g03009.1	Niben101Scf00188g03009
Niben101Scf00188g03002.1	Niben101Scf00188g03002
Niben101Scf33979g00002.1	Niben101Scf33979g00002
Niben101Scf33522g00002.1	Niben101Scf33522g00002
Niben101Scf33522g00001.1	Niben101Scf33522g00001
Niben101Scf33522g00003.1	Niben101Scf33522g00003
Niben101Scf33522g00011.1	Niben101Scf33522g00011
Niben101Scf33522g00004.1	Niben101Scf33522g00004
Niben101Scf02012g00005.1	Niben101Scf02012g00005
Niben101Scf02012g01005.1	Niben101Scf02012g01005
Niben101Scf02012g01011.1	Niben101Scf02012g01011
Niben101Scf02012g01012.1	Niben101Scf02012g01012
Niben101Scf07782g00001.1	Niben101Scf07782g00001
Niben101Scf10918g00007.1	Niben101Scf10918g00007
Niben101Scf10918g00010.1	Niben101Scf10918g00010
Niben101Scf10918g00006.1	Niben101Scf10918g00006
Niben101Scf02363g00015.1	Niben101Scf02363g00015
Niben101Scf02363g00023.1	Niben101Scf02363g00023
Niben101Scf02363g00010.1	Niben101Scf02363g00010
Niben101Scf02363g00011.1	Niben101Scf02363g00011
Niben101Scf02363g00025.1	Niben101Scf02363g00025
Niben101Scf02363g00026.1	Niben101Scf02363g00026
Niben101Scf16106g00001.1	Niben101Scf16106g00001
Niben101Scf16106g00003.1	Niben101Scf16106g00003
Niben101Ctg03382g00001.1	Niben101Ctg03382g00001
Niben101Scf06213g00004.1	Niben101Scf06213g00004
Niben101Scf39462g00004.1	Niben101Scf39462g00004
Niben101Scf13533g01001.1	Niben101Scf13533g01001
Niben101Ctg11998g00002.1	Niben101Ctg11998g00002
Niben101Scf00467g00015.1	Niben101Scf00467g00015
Niben101Scf00467g00016.1	Niben101Scf00467g00016
Niben101Scf00467g00013.1	Niben101Scf00467g00013
Niben101Scf00467g00009.1	Niben101Scf00467g00009
Niben101Scf00467g00011.1	Niben101Scf00467g00011
Niben101Scf00467g00010.1	Niben101Scf00467g00010
Niben101Scf00364g00002.1	Niben101Scf00364g00002
Niben101Ctg12593g00001.1	Niben101Ctg12593g00001
Niben101Scf03945g00003.1	Niben101Scf03945g00003
Niben101Scf03945g00002.1	Niben101Scf03945g00002
Niben101Scf03945g00016.1	Niben101Scf03945g00016
Niben101Scf03945g00015.1	Niben101Scf03945g00015
Niben101Scf03945g00005.1	Niben101Scf03945g00005
Niben101Scf11922g00014.1	Niben101Scf11922g00014
Niben101Scf11922g00016.1	Niben101Scf11922g00016
Niben101Scf11922g00018.1	Niben101Scf11922g00018
Niben101Scf11922g01009.1	Niben101Scf11922g01009
Niben101Scf11922g01017.1	Niben101Scf11922g01017
Niben101Scf11922g01015.1	Niben101Scf11922g01015
Niben101Scf11922g01018.1	Niben101Scf11922g01018
Niben101Scf11922g01019.1	Niben101Scf11922g01019
Niben101Scf05186g00001.1	Niben101Scf05186g00001
Niben101Scf05186g00005.1	Niben101Scf05186g00005
Niben101Scf05186g00004.1	Niben101Scf05186g00004
Niben101Scf12694g00013.1	Niben101Scf12694g00013
Niben101Scf12694g00001.1	Niben101Scf12694g00001
Niben101Scf12694g00015.1	Niben101Scf12694g00015
Niben101Scf04218g00010.1	Niben101Scf04218g00010
Niben101Scf04218g00008.1	Niben101Scf04218g00008
Niben101Scf04218g00013.1	Niben101Scf04218g00013
Niben101Scf00451g00027.1	Niben101Scf00451g00027
Niben101Scf00451g00031.1	Niben101Scf00451g00031
Niben101Scf00451g00011.1	Niben101Scf00451g00011
Niben101Scf00451g00008.1	Niben101Scf00451g00008
Niben101Scf00451g00033.1	Niben101Scf00451g00033
Niben101Scf00451g00022.1	Niben101Scf00451g00022
Niben101Scf00451g00005.1	Niben101Scf00451g00005
Niben101Scf00451g00004.1	Niben101Scf00451g00004
Niben101Scf00451g03009.1	Niben101Scf00451g03009
Niben101Scf00451g03021.1	Niben101Scf00451g03021
Niben101Scf00451g03015.1	Niben101Scf00451g03015
Niben101Scf00451g03020.1	Niben101Scf00451g03020
Niben101Scf00451g03011.1	Niben101Scf00451g03011
Niben101Scf00451g03023.1	Niben101Scf00451g03023
Niben101Scf00451g02006.1	Niben101Scf00451g02006
Niben101Scf01334g00002.1	Niben101Scf01334g00002
Niben101Scf01334g01003.1	Niben101Scf01334g01003
Niben101Scf01334g01004.1	Niben101Scf01334g01004
Niben101Scf01334g04007.1	Niben101Scf01334g04007
Niben101Scf01334g04006.1	Niben101Scf01334g04006
Niben101Scf01334g04008.1	Niben101Scf01334g04008
Niben101Scf01334g06002.1	Niben101Scf01334g06002
Niben101Scf01334g06010.1	Niben101Scf01334g06010
Niben101Scf01334g06004.1	Niben101Scf01334g06004
Niben101Scf01334g06005.1	Niben101Scf01334g06005
Niben101Scf01334g06016.1	Niben101Scf01334g06016
Niben101Scf01334g06006.1	Niben101Scf01334g06006
Niben101Scf01334g06029.1	Niben101Scf01334g06029
Niben101Scf01334g06003.1	Niben101Scf01334g06003
Niben101Scf05962g00001.1	Niben101Scf05962g00001
Niben101Scf05962g00002.1	Niben101Scf05962g00002
Niben101Scf05962g03003.1	Niben101Scf05962g03003
Niben101Scf05962g03001.1	Niben101Scf05962g03001
Niben101Scf05962g04017.1	Niben101Scf05962g04017
Niben101Scf05962g04010.1	Niben101Scf05962g04010
Niben101Scf05962g04016.1	Niben101Scf05962g04016
Niben101Scf05962g04013.1	Niben101Scf05962g04013
Niben101Scf05962g04009.1	Niben101Scf05962g04009
Niben101Scf05962g04011.1	Niben101Scf05962g04011
Niben101Scf05962g04012.1	Niben101Scf05962g04012
Niben101Scf01759g00001.1	Niben101Scf01759g00001
Niben101Scf01759g04003.1	Niben101Scf01759g04003
Niben101Scf01759g04007.1	Niben101Scf01759g04007
Niben101Scf01759g04008.1	Niben101Scf01759g04008
Niben101Scf01759g05007.1	Niben101Scf01759g05007
Niben101Scf01759g05008.1	Niben101Scf01759g05008
Niben101Scf01759g05004.1	Niben101Scf01759g05004
Niben101Scf01759g06001.1	Niben101Scf01759g06001
Niben101Scf01759g07006.1	Niben101Scf01759g07006
Niben101Scf01968g00002.1	Niben101Scf01968g00002
Niben101Scf01968g00008.1	Niben101Scf01968g00008
Niben101Scf01968g01006.1	Niben101Scf01968g01006
Niben101Scf01968g01005.1	Niben101Scf01968g01005
Niben101Scf01968g01003.1	Niben101Scf01968g01003
Niben101Scf01968g01014.1	Niben101Scf01968g01014
Niben101Scf01968g01001.1	Niben101Scf01968g01001
Niben101Scf01968g01007.1	Niben101Scf01968g01007
Niben101Scf01968g01040.1	Niben101Scf01968g01040
Niben101Scf01968g01039.1	Niben101Scf01968g01039
Niben101Scf01968g01041.1	Niben101Scf01968g01041
Niben101Scf02912g00004.1	Niben101Scf02912g00004
Niben101Scf02912g00010.1	Niben101Scf02912g00010
Niben101Scf10689g00002.1	Niben101Scf10689g00002
Niben101Scf08584g00001.1	Niben101Scf08584g00001
Niben101Scf08584g00013.1	Niben101Scf08584g00013
Niben101Scf07909g04005.1	Niben101Scf07909g04005
Niben101Scf04918g00012.1	Niben101Scf04918g00012
Niben101Scf04918g00013.1	Niben101Scf04918g00013
Niben101Scf04918g01003.1	Niben101Scf04918g01003
Niben101Scf04918g02007.1	Niben101Scf04918g02007
Niben101Scf04918g02009.1	Niben101Scf04918g02009
Niben101Scf04918g03007.1	Niben101Scf04918g03007
Niben101Scf04918g03006.1	Niben101Scf04918g03006
Niben101Scf04918g05001.1	Niben101Scf04918g05001
Niben101Scf04918g05002.1	Niben101Scf04918g05002
Niben101Scf04918g06009.1	Niben101Scf04918g06009
Niben101Scf04918g06012.1	Niben101Scf04918g06012
Niben101Scf04918g06003.1	Niben101Scf04918g06003
Niben101Scf04918g07001.1	Niben101Scf04918g07001
Niben101Scf04918g07003.1	Niben101Scf04918g07003
Niben101Scf04918g08002.1	Niben101Scf04918g08002
Niben101Scf04918g08007.1	Niben101Scf04918g08007
Niben101Scf04918g08010.1	Niben101Scf04918g08010
Niben101Scf04918g08001.1	Niben101Scf04918g08001
Niben101Scf04918g10003.1	Niben101Scf04918g10003
Niben101Scf04918g10004.1	Niben101Scf04918g10004
Niben101Scf12765g00002.1	Niben101Scf12765g00002
Niben101Scf12765g01018.1	Niben101Scf12765g01018
Niben101Scf12765g01013.1	Niben101Scf12765g01013
Niben101Scf12765g01014.1	Niben101Scf12765g01014
Niben101Scf12765g01025.1	Niben101Scf12765g01025
Niben101Scf12765g01015.1	Niben101Scf12765g01015
Niben101Scf12765g01017.1	Niben101Scf12765g01017
Niben101Scf12765g01011.1	Niben101Scf12765g01011
Niben101Ctg16134g00004.1	Niben101Ctg16134g00004
Niben101Scf25845g00004.1	Niben101Scf25845g00004
Niben101Scf25845g00003.1	Niben101Scf25845g00003
Niben101Scf03357g00013.1	Niben101Scf03357g00013
Niben101Scf03357g00033.1	Niben101Scf03357g00033
Niben101Scf03357g00035.1	Niben101Scf03357g00035
Niben101Scf03357g00015.1	Niben101Scf03357g00015
Niben101Scf03357g00038.1	Niben101Scf03357g00038
Niben101Scf03357g00037.1	Niben101Scf03357g00037
Niben101Scf03357g00036.1	Niben101Scf03357g00036
Niben101Scf25491g00001.1	Niben101Scf25491g00001
Niben101Scf07673g00003.1	Niben101Scf07673g00003
Niben101Scf07673g01009.1	Niben101Scf07673g01009
Niben101Scf07673g01007.1	Niben101Scf07673g01007
Niben101Scf07673g01012.1	Niben101Scf07673g01012
Niben101Scf07673g03005.1	Niben101Scf07673g03005
Niben101Scf07673g03004.1	Niben101Scf07673g03004
Niben101Scf07673g04006.1	Niben101Scf07673g04006
Niben101Scf07673g04009.1	Niben101Scf07673g04009
Niben101Scf06646g00001.1	Niben101Scf06646g00001
Niben101Scf06646g00002.1	Niben101Scf06646g00002
Niben101Scf06646g00005.1	Niben101Scf06646g00005
Niben101Scf06646g00021.1	Niben101Scf06646g00021
Niben101Scf06646g00004.1	Niben101Scf06646g00004
Niben101Scf06646g00014.1	Niben101Scf06646g00014
Niben101Scf04548g00001.1	Niben101Scf04548g00001
Niben101Scf04548g00005.1	Niben101Scf04548g00005
Niben101Scf01961g00009.1	Niben101Scf01961g00009
Niben101Scf01961g00002.1	Niben101Scf01961g00002
Niben101Scf01961g00012.1	Niben101Scf01961g00012
Niben101Scf01961g02006.1	Niben101Scf01961g02006
Niben101Scf01961g02007.1	Niben101Scf01961g02007
Niben101Scf04016g00009.1	Niben101Scf04016g00009
Niben101Scf04016g01003.1	Niben101Scf04016g01003
Niben101Scf04016g01001.1	Niben101Scf04016g01001
Niben101Scf04016g01002.1	Niben101Scf04016g01002
Niben101Scf00289g01009.1	Niben101Scf00289g01009
Niben101Scf00289g01004.1	Niben101Scf00289g01004
Niben101Scf00289g03009.1	Niben101Scf00289g03009
Niben101Scf00289g03011.1	Niben101Scf00289g03011
Niben101Scf00289g05001.1	Niben101Scf00289g05001
Niben101Scf00289g06003.1	Niben101Scf00289g06003
Niben101Scf00289g07001.1	Niben101Scf00289g07001
Niben101Scf00289g07002.1	Niben101Scf00289g07002
Niben101Scf09191g00005.1	Niben101Scf09191g00005
Niben101Scf09191g01004.1	Niben101Scf09191g01004
Niben101Scf09191g02002.1	Niben101Scf09191g02002
Niben101Scf09191g02017.1	Niben101Scf09191g02017
Niben101Scf09191g02003.1	Niben101Scf09191g02003
Niben101Scf09191g02016.1	Niben101Scf09191g02016
Niben101Scf09791g00002.1	Niben101Scf09791g00002
Niben101Scf09791g00001.1	Niben101Scf09791g00001
Niben101Scf09791g00009.1	Niben101Scf09791g00009
Niben101Scf00714g00006.1	Niben101Scf00714g00006
Niben101Scf00714g00007.1	Niben101Scf00714g00007
Niben101Scf00714g00002.1	Niben101Scf00714g00002
Niben101Scf00714g01013.1	Niben101Scf00714g01013
Niben101Scf00714g01006.1	Niben101Scf00714g01006
Niben101Scf00714g06004.1	Niben101Scf00714g06004
Niben101Scf00714g06002.1	Niben101Scf00714g06002
Niben101Scf00714g06003.1	Niben101Scf00714g06003
Niben101Scf00714g08010.1	Niben101Scf00714g08010
Niben101Scf00714g08018.1	Niben101Scf00714g08018
Niben101Scf00714g08016.1	Niben101Scf00714g08016
Niben101Scf05587g00007.1	Niben101Scf05587g00007
Niben101Scf05587g00001.1	Niben101Scf05587g00001
Niben101Scf05587g00010.1	Niben101Scf05587g00010
Niben101Scf03476g01002.1	Niben101Scf03476g01002
Niben101Scf09444g00007.1	Niben101Scf09444g00007
Niben101Scf09444g00008.1	Niben101Scf09444g00008
Niben101Scf03653g00002.1	Niben101Scf03653g00002
Niben101Scf03653g00003.1	Niben101Scf03653g00003
Niben101Scf03653g01010.1	Niben101Scf03653g01010
Niben101Scf03653g01019.1	Niben101Scf03653g01019
Niben101Scf03653g01008.1	Niben101Scf03653g01008
Niben101Scf03653g01026.1	Niben101Scf03653g01026
Niben101Scf03653g01028.1	Niben101Scf03653g01028
Niben101Scf03653g01025.1	Niben101Scf03653g01025
Niben101Scf08015g01005.1	Niben101Scf08015g01005
Niben101Scf08015g01004.1	Niben101Scf08015g01004
Niben101Scf08015g01002.1	Niben101Scf08015g01002
Niben101Scf08015g02003.1	Niben101Scf08015g02003
Niben101Scf08015g02002.1	Niben101Scf08015g02002
Niben101Scf08015g03003.1	Niben101Scf08015g03003
Niben101Scf08015g03004.1	Niben101Scf08015g03004
Niben101Scf08015g03002.1	Niben101Scf08015g03002
Niben101Scf08015g04003.1	Niben101Scf08015g04003
Niben101Scf08015g05003.1	Niben101Scf08015g05003
Niben101Scf08015g07001.1	Niben101Scf08015g07001
Niben101Scf08015g08006.1	Niben101Scf08015g08006
Niben101Scf03069g00007.1	Niben101Scf03069g00007
Niben101Scf03069g00002.1	Niben101Scf03069g00002
Niben101Scf03069g01001.1	Niben101Scf03069g01001
Niben101Scf03069g01002.1	Niben101Scf03069g01002
Niben101Scf03069g01016.1	Niben101Scf03069g01016
Niben101Scf03069g03001.1	Niben101Scf03069g03001
Niben101Scf03069g04013.1	Niben101Scf03069g04013
Niben101Scf03069g04014.1	Niben101Scf03069g04014
Niben101Scf03069g04005.1	Niben101Scf03069g04005
Niben101Scf21231g00004.1	Niben101Scf21231g00004
Niben101Scf21231g00001.1	Niben101Scf21231g00001
Niben101Scf22318g00006.1	Niben101Scf22318g00006
Niben101Scf06992g00012.1	Niben101Scf06992g00012
Niben101Scf06992g00014.1	Niben101Scf06992g00014
Niben101Scf06992g00003.1	Niben101Scf06992g00003
Niben101Scf19454g00004.1	Niben101Scf19454g00004
Niben101Scf06078g00001.1	Niben101Scf06078g00001
Niben101Scf06078g00003.1	Niben101Scf06078g00003
Niben101Scf06078g01001.1	Niben101Scf06078g01001
Niben101Scf06078g01010.1	Niben101Scf06078g01010
Niben101Scf06078g01009.1	Niben101Scf06078g01009
Niben101Scf06078g02011.1	Niben101Scf06078g02011
Niben101Scf06078g02029.1	Niben101Scf06078g02029
Niben101Scf06078g02033.1	Niben101Scf06078g02033
Niben101Scf06078g02030.1	Niben101Scf06078g02030
Niben101Scf06078g02032.1	Niben101Scf06078g02032
Niben101Scf06078g02031.1	Niben101Scf06078g02031
Niben101Scf06078g03003.1	Niben101Scf06078g03003
Niben101Scf06078g03002.1	Niben101Scf06078g03002
Niben101Scf06078g03001.1	Niben101Scf06078g03001
Niben101Scf06078g03007.1	Niben101Scf06078g03007
Niben101Scf06078g03022.1	Niben101Scf06078g03022
Niben101Scf06078g03013.1	Niben101Scf06078g03013
Niben101Scf05596g00009.1	Niben101Scf05596g00009
Niben101Scf05596g00010.1	Niben101Scf05596g00010
Niben101Scf05596g00024.1	Niben101Scf05596g00024
Niben101Scf05596g00025.1	Niben101Scf05596g00025
Niben101Scf05596g00026.1	Niben101Scf05596g00026
Niben101Scf03733g00006.1	Niben101Scf03733g00006
Niben101Scf03733g00005.1	Niben101Scf03733g00005
Niben101Scf03733g00011.1	Niben101Scf03733g00011
Niben101Scf03733g01008.1	Niben101Scf03733g01008
Niben101Scf03733g01006.1	Niben101Scf03733g01006
Niben101Scf03733g01009.1	Niben101Scf03733g01009
Niben101Scf03733g03018.1	Niben101Scf03733g03018
Niben101Scf03733g03020.1	Niben101Scf03733g03020
Niben101Scf03733g03005.1	Niben101Scf03733g03005
Niben101Scf03733g03004.1	Niben101Scf03733g03004
Niben101Scf03733g03019.1	Niben101Scf03733g03019
Niben101Scf03733g03007.1	Niben101Scf03733g03007
Niben101Scf03733g03006.1	Niben101Scf03733g03006
Niben101Scf03733g05002.1	Niben101Scf03733g05002
Niben101Scf03733g06007.1	Niben101Scf03733g06007
Niben101Scf03733g06004.1	Niben101Scf03733g06004
Niben101Scf03733g06006.1	Niben101Scf03733g06006
Niben101Ctg14915g00004.1	Niben101Ctg14915g00004
Niben101Scf06502g00006.1	Niben101Scf06502g00006
Niben101Scf06502g00003.1	Niben101Scf06502g00003
Niben101Scf34656g00001.1	Niben101Scf34656g00001
Niben101Scf06991g00003.1	Niben101Scf06991g00003
Niben101Scf06991g00004.1	Niben101Scf06991g00004
Niben101Scf01724g00017.1	Niben101Scf01724g00017
Niben101Scf01724g00003.1	Niben101Scf01724g00003
Niben101Scf01724g00001.1	Niben101Scf01724g00001
Niben101Scf01724g00006.1	Niben101Scf01724g00006
Niben101Scf01724g00007.1	Niben101Scf01724g00007
Niben101Scf01724g00015.1	Niben101Scf01724g00015
Niben101Scf01724g00005.1	Niben101Scf01724g00005
Niben101Scf04562g00005.1	Niben101Scf04562g00005
Niben101Scf04562g01004.1	Niben101Scf04562g01004
Niben101Scf04562g01009.1	Niben101Scf04562g01009
Niben101Scf04562g03001.1	Niben101Scf04562g03001
Niben101Scf04562g04005.1	Niben101Scf04562g04005
Niben101Scf04562g04002.1	Niben101Scf04562g04002
Niben101Scf00898g00004.1	Niben101Scf00898g00004
Niben101Scf00898g00002.1	Niben101Scf00898g00002
Niben101Scf00898g00023.1	Niben101Scf00898g00023
Niben101Scf00898g00026.1	Niben101Scf00898g00026
Niben101Scf00898g00005.1	Niben101Scf00898g00005
Niben101Scf00898g01009.1	Niben101Scf00898g01009
Niben101Scf00898g01008.1	Niben101Scf00898g01008
Niben101Scf00898g02014.1	Niben101Scf00898g02014
Niben101Scf00898g02015.1	Niben101Scf00898g02015
Niben101Scf03595g00003.1	Niben101Scf03595g00003
Niben101Scf03595g01005.1	Niben101Scf03595g01005
Niben101Scf03595g01001.1	Niben101Scf03595g01001
Niben101Scf03595g01002.1	Niben101Scf03595g01002
Niben101Scf03595g01008.1	Niben101Scf03595g01008
Niben101Scf03595g03018.1	Niben101Scf03595g03018
Niben101Scf03595g03002.1	Niben101Scf03595g03002
Niben101Scf03595g04011.1	Niben101Scf03595g04011
Niben101Scf03595g05010.1	Niben101Scf03595g05010
Niben101Scf03595g05001.1	Niben101Scf03595g05001
Niben101Scf03595g05002.1	Niben101Scf03595g05002
Niben101Scf03595g06002.1	Niben101Scf03595g06002
Niben101Scf03595g07001.1	Niben101Scf03595g07001
Niben101Scf03595g08008.1	Niben101Scf03595g08008
Niben101Scf03595g08012.1	Niben101Scf03595g08012
Niben101Scf03595g09009.1	Niben101Scf03595g09009
Niben101Scf03595g09004.1	Niben101Scf03595g09004
Niben101Scf03595g09002.1	Niben101Scf03595g09002
Niben101Scf03595g10007.1	Niben101Scf03595g10007
Niben101Scf03595g10006.1	Niben101Scf03595g10006
Niben101Scf03595g10008.1	Niben101Scf03595g10008
Niben101Scf03595g11009.1	Niben101Scf03595g11009
Niben101Scf03595g11002.1	Niben101Scf03595g11002
Niben101Scf03595g12004.1	Niben101Scf03595g12004
Niben101Scf03595g13001.1	Niben101Scf03595g13001
Niben101Scf03595g14004.1	Niben101Scf03595g14004
Niben101Scf03595g15001.1	Niben101Scf03595g15001
Niben101Scf03595g15002.1	Niben101Scf03595g15002
Niben101Scf03595g15003.1	Niben101Scf03595g15003
Niben101Scf03595g17002.1	Niben101Scf03595g17002
Niben101Scf03595g17001.1	Niben101Scf03595g17001
Niben101Scf03595g17005.1	Niben101Scf03595g17005
Niben101Scf03595g17006.1	Niben101Scf03595g17006
Niben101Scf03595g17004.1	Niben101Scf03595g17004
Niben101Scf03595g18003.1	Niben101Scf03595g18003
Niben101Scf03595g18011.1	Niben101Scf03595g18011
Niben101Scf03595g19024.1	Niben101Scf03595g19024
Niben101Scf03595g19030.1	Niben101Scf03595g19030
Niben101Scf03595g19031.1	Niben101Scf03595g19031
Niben101Scf03595g19032.1	Niben101Scf03595g19032
Niben101Scf30979g00004.1	Niben101Scf30979g00004
Niben101Scf15836g00006.1	Niben101Scf15836g00006
Niben101Scf15836g00013.1	Niben101Scf15836g00013
Niben101Scf15836g01009.1	Niben101Scf15836g01009
Niben101Scf15836g01010.1	Niben101Scf15836g01010
Niben101Scf15836g03007.1	Niben101Scf15836g03007
Niben101Scf15836g03011.1	Niben101Scf15836g03011
Niben101Scf15836g04008.1	Niben101Scf15836g04008
Niben101Scf15836g04006.1	Niben101Scf15836g04006
Niben101Scf15836g04014.1	Niben101Scf15836g04014
Niben101Scf28705g00002.1	Niben101Scf28705g00002
Niben101Scf28705g00003.1	Niben101Scf28705g00003
Niben101Scf06447g00004.1	Niben101Scf06447g00004
Niben101Scf06447g00005.1	Niben101Scf06447g00005
Niben101Scf06447g00014.1	Niben101Scf06447g00014
Niben101Ctg11154g00003.1	Niben101Ctg11154g00003
Niben101Scf05838g00002.1	Niben101Scf05838g00002
Niben101Scf05838g00001.1	Niben101Scf05838g00001
Niben101Ctg10016g00001.1	Niben101Ctg10016g00001
Niben101Scf01159g00002.1	Niben101Scf01159g00002
